object_id,year,agency,fire_name,alarm_date,cont_date,cause,gis_acres,shape_area,shape_length,geometry,fire_season
40412,1985,NPS,LOST BEAR,1985-07-28,1985-11-10,1.0,1017.75189209,6580347.90367633,16274.4711919792,"POLYGON ((-119.61225315813755 37.64562836887232, -119.60542344579713 37.628327316564196, -119.57958605039131 37.65205620095525, -119.58801145364563 37.656419880937705, -119.61225315813755 37.64562836887232))",True
40414,1987,NPS,LOST BEAR,1987-07-23,1987-11-20,1.0,1999.27612305,12934168.2611385,16694.8162865619,"POLYGON ((-119.59981244187004 37.67847155007734, -119.61732121761193 37.668888301007186, -119.61147342855575 37.65540459933284, -119.57069212451233 37.659553981570426, -119.59981244187004 37.67847155007734))",True
40415,1981,NPS,CONCOURS,1981-09-17,1981-11-01,1.0,2232.61938477,14443823.2384645,17604.9225287117,"POLYGON ((-119.54358656574182 37.66057450162872, -119.52158932983507 37.65037107663133, -119.50943258091036 37.676749450183735, -119.54245021128047 37.682106356122574, -119.54358656574182 37.66057450162872))",True
40421,1986,NPS,CASCADE CREEK,1986-07-27,1986-09-22,1.0,2069.02392578,13418216.0803929,20260.892953653398,"POLYGON ((-119.73417099214205 37.76718060937997, -119.73491403632427 37.75080896488005, -119.6953031418746 37.750769239576535, -119.70187218378082 37.77395203784984, -119.73417099214205 37.76718060937997))",True
40423,1988,NPS,ECHO,1988-06-21,1988-11-10,1.0,1424.19836426,9236004.45222283,15448.773291392601,"POLYGON ((-119.42205319900081 37.75388250183633, -119.43511998442749 37.77265378378486, -119.44516616045676 37.74190892072343, -119.42814226386422 37.74095441541573, -119.42205319900081 37.75388250183633))",True
40428,1999,NPS,LOST BEAR,1999-07-11,1999-11-22,1.0,2144.48242188,13862269.6181146,23716.7509982593,"POLYGON ((-119.60192278839003 37.63480022915607, -119.60528877126805 37.6187334854404, -119.5775515683937 37.617950802775496, -119.59153133859309 37.63973288057973, -119.56958442630855 37.66065045554164, -119.60192278839003 37.63480022915607))",True
40430,1991,NPS,FROG,1991-09-06,1991-09-21,1.0,1730.94641113,11291787.2532644,19744.0281697167,"POLYGON ((-119.8047642597181 37.97565777244244, -119.7871146470043 37.95956968454846, -119.75627747306882 37.973821362016885, -119.75494398960657 37.989445083872326, -119.8047642597181 37.97565777244244))",True
40431,1991,NPS,FROG CREEK,1991-09-06,1991-09-21,1.0,1312.21862793,8562286.81872652,14175.718365922701,"POLYGON ((-119.7694637182586 37.994201711859546, -119.80066150828846 37.99099101926813, -119.81636570427015 37.98384000843524, -119.78827614081888 37.975080459370304, -119.7694637182586 37.994201711859546))",True
40458,1983,NPS,JOHNSON,1983-06-06,1983-11-07,1.0,1363.28564453,8792958.33249244,15808.9305697155,"POLYGON ((-119.55537912956554 37.53881466096176, -119.5284965721744 37.550378004670335, -119.533393510672 37.55993283786339, -119.57248510253065 37.558708828491056, -119.55537912956554 37.53881466096176))",True
40471,1988,NPS,ALASKA,1988-08-18,1988-11-19,1.0,1876.68334961,12144258.7850976,18804.514044840602,"POLYGON ((-119.4588791220336 37.66961803711654, -119.48344995038099 37.69212757595123, -119.50975361543674 37.67694724407728, -119.50092144244533 37.66590509643562, -119.4588791220336 37.66961803711654), (-119.49032414459934 37.66953742142534, -119.49121524192013 37.6703058736755, -119.49020951777246 37.67097889916465, -119.48939827798544 37.67027939833083, -119.49032414459934 37.66953742142534), (-119.49269542655652 37.67213956020117, -119.49309400635313 37.672483184956754, -119.49264425582297 37.67278420682756, -119.49228140292354 37.67247136191675, -119.49269542655652 37.67213956020117))",True
40476,1991,NPS,ILL,1991-09-07,1991-09-24,1.0,3102.12695313,20089875.2016194,32763.6426574369,"POLYGON ((-119.5247714069132 37.693643357094075, -119.51187269807282 37.72092185298004, -119.52639084030005 37.72808725823367, -119.55191979915305 37.71714291360178, -119.55493671288136 37.691249892082936, -119.58049972956174 37.688957298266914, -119.5247714069132 37.693643357094075))",True
40510,1944,NPS,GLORIA VALLEY,1944-07-01,1944-07-01,14.0,1538.89379883,9655961.91379027,15186.0240314867,"POLYGON ((-121.22351408218444 36.49476962847352, -121.21611635071682 36.49250947039838, -121.25099784157103 36.51238879556234, -121.25097353675271 36.479478125583476, -121.22351408218444 36.49476962847352))",True
40522,1978,NPS,HIWAY 25,1978-07-19,1978-07-19,14.0,1939.99121094,12178204.7304554,17487.805213325,"POLYGON ((-121.14077697627094 36.51338092808001, -121.14076558293819 36.53691252987761, -121.16082821513392 36.53355561505465, -121.14410162137453 36.484468524716405, -121.14077697627094 36.51338092808001))",True
40529,1931,NPS, ,1931-08-24,1931-08-24,14.0,12927.5703125,81096627.1232431,55480.4031237143,"POLYGON ((-121.19250978567351 36.47129299688272, -121.16705623499873 36.484066726588615, -121.20930062604369 36.46221002228247, -121.19151402024906 36.43276277546698, -121.17142312885112 36.448591473264784, -121.14067808972447 36.4335593857241, -121.15077309727428 36.53693980565591, -121.19660730082339 36.53692085335774, -121.19250978567351 36.47129299688272))",True
40537,1931,NPS, ,1931-06-30,1931-06-30,14.0,2134.81640625,13383961.4109071,27433.4592069463,"POLYGON ((-121.25088017035364 36.47854893835345, -121.25786718039527 36.472583779661896, -121.2577608773578 36.44817451615995, -121.2361898480359 36.435739833833125, -121.2569658117375 36.465759169128006, -121.22410666125151 36.480856451530784, -121.23411525895582 36.491912297646536, -121.25088017035364 36.47854893835345))",True
40538,1974,NPS,GLORIA ,1974-09-29,1974-09-29,14.0,1386.38476563,8702853.45433871,14888.3073692798,"POLYGON ((-121.25660524954202 36.511083450878395, -121.24453029851212 36.491705426823856, -121.23255740148844 36.52908056883804, -121.24641587127665 36.532205697999046, -121.25660524954202 36.511083450878395))",True
40546,2006,NPS,BULLFROG,2006-07-25,2006-08-04,1.0,3711.53588867,23538542.1967156,37272.6150910663,"POLYGON ((-116.91441871998228 36.8619738844911, -116.94470086892113 36.895506855239425, -116.94540898391016 36.95069600040914, -116.95825139533169 36.942590359553925, -116.9647959877908 36.955266480603385, -116.95509710763689 36.87910783212174, -116.91441871998228 36.8619738844911))",True
40547,2006,NPS,BUTTE 2,2006-07-05,2006-07-06,1.0,2035.22436523,12607742.7510027,18834.0495212171,"POLYGON ((-116.99711106554014 35.97874917254228, -117.02404045300533 36.00872554419416, -117.04715036737582 36.0127166632004, -117.027838459958 35.97776212130023, -116.99711106554014 35.97874917254228))",True
40550,2006,NPS,CALICO,2006-07-24,2006-08-04,1.0,9278.41308594,57508151.7466588,48013.9909601422,"POLYGON ((-116.57267296702473 36.043191957714164, -116.58360564639047 36.019642163871005, -116.55060910936156 36.012266084920185, -116.55089341806413 35.98907570285958, -116.5202733121356 35.991881304793424, -116.52216159152405 35.968841121611646, -116.48065171875093 36.01486783930203, -116.52164660803294 36.03799921044052, -116.57267296702473 36.043191957714164))",True
40558,2011,NPS,AVALANCHE,2011-07-30,2011-09-11,1.0,1068.1159668,6909905.61232358,14812.4038449497,"POLYGON ((-119.70208108879677 37.654565720238175, -119.68172078545864 37.664680906493416, -119.6676645282044 37.66211290789674, -119.66606871511961 37.664107669086405, -119.69980684016164 37.674432188204705, -119.70208108879677 37.654565720238175))",True
40559,2011,NPS,TAMARACK,2011-09-13,2011-10-04,1.0,1014.10559082,6580488.29356168,12277.386641283802,"POLYGON ((-119.74648814873547 37.78192133112275, -119.74274198804942 37.76572839735941, -119.71996877751876 37.78410412723932, -119.7329831300789 37.789190118148284, -119.74648814873547 37.78192133112275))",True
40564,2011,NPS,WELLS,2011-08-27,2011-09-09,1.0,1708.17504883,10414672.3206702,25493.1524591675,"POLYGON ((-115.75516880264618 35.3722626713681, -115.75935506146465 35.371620617672576, -115.76414464769256 35.36243907891059, -115.80069913847402 35.345552893020056, -115.76430809256522 35.340167186482965, -115.75516880264618 35.3722626713681))",True
40570,2012,NPS,READING,2012-07-23,2012-11-13,14.0,28073.203125,197002140.422229,86000.4949438773,"POLYGON ((-121.36893873948964 40.59657332124661, -121.363404078887 40.61755872865051, -121.3892358086183 40.61705684924599, -121.44852425085756 40.596612621107646, -121.497899363525 40.555822486151584, -121.45627757773545 40.489149292432245, -121.40680705589998 40.51820395224441, -121.37600365412763 40.501035086826484, -121.35060065524712 40.54039318484073, -121.32840005782802 40.545623952298925, -121.35785079351356 40.56432715191083, -121.36893873948964 40.59657332124661))",True
40572,2012,NPS,CASCADE,2012-06-16,2012-11-09,1.0,1704.92590332,11062391.5362896,19298.8984360285,"POLYGON ((-119.69079834225303 37.771564905279504, -119.66880404473555 37.760582291936956, -119.65601305737249 37.78862395887861, -119.67867305771946 37.79034395923727, -119.69079834225303 37.771564905279504))",True
40670,2014,NPS,DARK HOLE,2015-07-16,2014-09-27,1.0,1076.47924805,6992221.78559157,14921.861382635201,"POLYGON ((-119.62072437996292 37.82696303164245, -119.63302865741012 37.81657541791752, -119.61478903121773 37.798460862624374, -119.60450973518566 37.81971418909186, -119.62072437996292 37.82696303164245))",True
40671,2014,NPS,EL PORTAL,2014-07-26,2014-11-20,14.0,4744.61669922,30730346.6175377,33058.1828577805,"MULTIPOLYGON (((-119.79480558678401 37.74447215174016, -119.80932840743723 37.72717449823329, -119.79305036136384 37.71166170367969, -119.80071578000633 37.688639602284056, -119.7792467849277 37.676848304181526, -119.74984338057617 37.69384826965816, -119.79480558678401 37.74447215174016)), ((-119.77032464835555 37.726021785231815, -119.77029431135007 37.72621661699859, -119.77068931764849 37.72622225921196, -119.77066330333616 37.72602875044559, -119.77032464835555 37.726021785231815)), ((-119.78163482944805 37.73373340544909, -119.78162685600161 37.73388563226528, -119.78194189157847 37.7338999114613, -119.78195067800027 37.73376938519863, -119.78163482944805 37.73373340544909)))",True
40672,2014,NPS,MEADOW,2014-07-20,2014-11-03,1.0,4774.46972656,30955279.941077,45209.766367012206,"MULTIPOLYGON (((-119.47232773996501 37.77810923004249, -119.50625677407294 37.7403741920563, -119.51146201347774 37.711142636319096, -119.45187608604732 37.75297311042079, -119.47232773996501 37.77810923004249)), ((-119.49506124675675 37.722819991204155, -119.4948254291132 37.72330719196881, -119.49539598598106 37.7233322010053, -119.49544290049677 37.72278223473413, -119.49506124675675 37.722819991204155)), ((-119.48242149616165 37.72543996411169, -119.48451915487655 37.725001969405454, -119.48277023473138 37.72332329219869, -119.48095692334661 37.724694444255505, -119.48242149616165 37.72543996411169)), ((-119.46684140333478 37.73338956152329, -119.46630349214266 37.73380574643903, -119.46617140116832 37.73403015402766, -119.46691693188724 37.7340699565183, -119.46684140333478 37.73338956152329)), ((-119.46442815568079 37.73419087709957, -119.465886349559 37.734039136142655, -119.46676901259761 37.732473914219405, -119.46354718776313 37.73345849483368, -119.46442815568079 37.73419087709957)), ((-119.45187270299196 37.765267530869025, -119.45237399346321 37.76541473178767, -119.45248664219984 37.765246713764796, -119.45227853398956 37.765135132594445, -119.45187270299196 37.765267530869025)), ((-119.45211895546585 37.765709041848375, -119.45230112482233 37.7658804021416, -119.45261038333362 37.76589147742295, -119.45235859544094 37.76561647746956, -119.45211895546585 37.765709041848375)), ((-119.44868876280795 37.76706777846747, -119.44985609207862 37.766947459816485, -119.44992856276586 37.76554305336217, -119.44875733301022 37.76633449228709, -119.44868876280795 37.76706777846747)), ((-119.46038262334147 37.77730233348468, -119.4596398333825 37.77750155809873, -119.45960244460208 37.77771393108237, -119.46079762793474 37.777905048282456, -119.46038262334147 37.77730233348468)), ((-119.45883245275795 37.77861164106926, -119.45933954454934 37.779165295691875, -119.45997490318685 37.77870606929511, -119.45909184399122 37.77839463284096, -119.45883245275795 37.77861164106926)))",True
40705,2015,CDF,BUTTE,2015-09-10,2015-09-28,14.0,70846.53125,465799219.25616,196390.617654769,"POLYGON ((-120.67856546206673 38.33620262208955, -120.7169467560302 38.317268366304404, -120.71824651044848 38.30260472996732, -120.6792039378583 38.304153571090794, -120.7013812671149 38.26541044228918, -120.66180707513281 38.23102581155622, -120.66923845838929 38.2139833327404, -120.6072592789048 38.190068158051716, -120.59029978343328 38.15815052075569, -120.54654740579221 38.164398712348245, -120.46402485350116 38.212603288468635, -120.50567488501817 38.23955992116265, -120.49219795488396 38.25497818419575, -120.50694566068371 38.309146369622525, -120.55287415589662 38.30511638283808, -120.56062779089665 38.33301189432822, -120.61104549007945 38.33843140303824, -120.5685927572622 38.37262169772654, -120.63926835004415 38.36880394741384, -120.64661247275056 38.34630130300411, -120.67856546206673 38.33620262208955), (-120.63297279393797 38.35523237517164, -120.63291885729168 38.35529169318618, -120.63288100408225 38.3552299645794, -120.63297279393797 38.35523237517164), (-120.55879164164242 38.21285442623214, -120.54685416608868 38.22200991662839, -120.56038335391794 38.23724832071831, -120.55256920031555 38.241032394048695, -120.52157492630823 38.21348535691408, -120.53728956700174 38.22430784981449, -120.52335767161712 38.20883160121337, -120.55879164164242 38.21285442623214))",True
40708,2015,CDF,ROUND,2015-02-07,2015-02-09,9.0,6537.51855469,42097390.0654625,36854.3661173304,"POLYGON ((-118.65328035796328 37.5287370438167, -118.66548603452824 37.520097946878394, -118.65012452247124 37.46242250460667, -118.61310546614396 37.47423119820166, -118.6065487581066 37.456467895621, -118.58276405804077 37.453857417621066, -118.62322334929247 37.51274877242554, -118.65328035796328 37.5287370438167))",False
40709,2015,CDF,TASSAJARA,2015-09-19,2015-09-29,7.0,1075.51928711,6729886.15827952,13666.5169267261,"POLYGON ((-121.59806763882467 36.40373805823475, -121.60093794031206 36.38587821484491, -121.57546793519622 36.37853154956379, -121.5812029371752 36.39606988477291, -121.59806763882467 36.40373805823475))",True
40735,2015,CDF,JERUSALEM ,2015-08-09,2015-08-24,14.0,25118.37695313,167772667.876486,95724.1422850729,"POLYGON ((-122.50060278414418 38.8334270177669, -122.45831652262378 38.793199422259626, -122.37424437826427 38.782691296737546, -122.35835185946642 38.796103456091906, -122.37311588316332 38.819905652366224, -122.35698251795297 38.848320789691584, -122.36891263899949 38.86075192800823, -122.35396935289437 38.86591417048809, -122.3683753296786 38.883931369472805, -122.34833041675185 38.894302456958926, -122.3592750976098 38.899848976018596, -122.3772566270413 38.87823581910324, -122.39788499305011 38.89336741849316, -122.42812892316523 38.881738849673575, -122.42226059592672 38.85676810172718, -122.43633085432295 38.845185575821134, -122.50510410818391 38.872318475513325, -122.50060278414418 38.8334270177669))",True
40737,2015,CDF,WRAGG ,2015-07-22,2015-08-05,10.0,8049.33447266,53246628.0274337,47191.7261068804,"POLYGON ((-122.09894314771056 38.44436942829438, -122.08664767465149 38.46196008022318, -122.06312062578219 38.459633915834836, -122.05228700813439 38.49708794818742, -122.02667800849125 38.50620094796544, -122.10742100898425 38.511674948403865, -122.11819687843396 38.5010984788786, -122.09894314771056 38.44436942829438))",True
40738,2015,CDF,ROCKY  ,2015-07-29,2015-08-14,9.0,69438.1640625,465224922.409761,173880.70063069,"POLYGON ((-122.40208150254428 38.89116490615477, -122.39788499305011 38.89336741849316, -122.38955832722193 38.889107986123896, -122.3772566270413 38.87823581910324, -122.32930151188616 38.91815869590271, -122.34962207285785 38.94920951456746, -122.33900133437282 38.975195613648964, -122.35854113449678 39.012538203403594, -122.39377725956389 39.004149202049774, -122.47016970566116 39.02493855702704, -122.49740631785184 39.00137017505107, -122.50061229820135 39.03152400383711, -122.52013563759601 39.01727482850802, -122.51245020898058 39.00658415935462, -122.50814647387915 39.017489814029624, -122.50282264877198 39.01636765449298, -122.5148661973945 38.98757609848137, -122.5339584819967 38.98485938095118, -122.54523880668246 38.990888869995175, -122.52925236542838 38.99969030551844, -122.53287730475503 39.02213138734602, -122.51165802874895 39.027612896938464, -122.54940179913508 39.03035296688127, -122.56889612743764 38.97598432862503, -122.55576660816313 38.947669220733005, -122.57062989839388 38.946814790216855, -122.55771784507998 38.919091203506284, -122.54306974268228 38.92251452193556, -122.54378320624048 38.891879821439574, -122.43743020538115 38.845114832371415, -122.42227789568243 38.85729132472198, -122.44786903861439 38.86288702854868, -122.4458426567257 38.879342602850414, -122.40208150254428 38.89116490615477))",True
40749,2015,CDF,LOWELL,2015-07-25,2015-08-12,14.0,2315.62963867,15630796.3215276,29465.0950914746,"MULTIPOLYGON (((-120.86146129778172 39.235920271557426, -120.87792266575008 39.2330281006839, -120.87235449439405 39.213129612048306, -120.89250168410918 39.18591916306132, -120.84276719142915 39.221474481361, -120.86146129778172 39.235920271557426)), ((-120.87176223692387 39.22772379240059, -120.8717566485045 39.22788043736037, -120.87203094548326 39.22787901083072, -120.87198005592239 39.22772956394345, -120.87176223692387 39.22772379240059)), ((-120.87125806016562 39.2350366056837, -120.87088040123365 39.23521293159521, -120.87058940726872 39.236642334078915, -120.87234345589586 39.23570006879587, -120.87125806016562 39.2350366056837)))",True
40758,2015,CDF,CUESTA,2015-08-16,2015-08-28,10.0,2445.94458008,14914048.4309146,25888.2455496627,"POLYGON ((-120.6194130301514 35.37534000358855, -120.63255154156191 35.35301525641548, -120.62327739026419 35.332178726038315, -120.59253961042334 35.34716861527883, -120.6194130301514 35.37534000358855))",True
40760,2015,CDF,VALLEY ,2015-09-12,2015-10-06,14.0,76084.8359375,507512244.454611,308444.16986220505,"MULTIPOLYGON (((-122.68888611665528 38.75256084276853, -122.68721336376474 38.75188757417401, -122.68596411442836 38.7504113830783, -122.6892836669826 38.74046547890915, -122.65909485030683 38.73021585199324, -122.62191705178736 38.741477955838775, -122.5807560855689 38.708123031688736, -122.56873273646389 38.71417089657459, -122.58302609954578 38.7422262615644, -122.54329571928189 38.73364290488787, -122.54713542513171 38.71980582051987, -122.53239545562317 38.726870555814386, -122.5146855416993 38.6902606824121, -122.46957516736846 38.67356484400066, -122.4798086304564 38.70109977791953, -122.45352952084896 38.69996503943058, -122.46732304962867 38.716214954519664, -122.45322616696406 38.72944465616783, -122.48418790039847 38.73174908705012, -122.47827108659253 38.76213598686396, -122.49556423971676 38.7666792647291, -122.49162863332043 38.77349566206419, -122.47572316261282 38.78004249337738, -122.51020484208014 38.79037241871827, -122.50130350330343 38.80944572135275, -122.5544028757303 38.812578098417184, -122.53239290081451 38.78569226886087, -122.55321181656309 38.788587231411, -122.58993369761795 38.83857707504128, -122.62856711274907 38.85954827196591, -122.6225100764188 38.86981810265554, -122.66000723680156 38.872422456483946, -122.65875853723414 38.9009802396507, -122.69639330694199 38.894953930611464, -122.70781009470251 38.882550580730054, -122.69801195430296 38.86873885694155, -122.72957737177802 38.859942233246635, -122.72264945740736 38.85348998511978, -122.72492417136982 38.846975706683665, -122.75384931446071 38.85822836989717, -122.74899911530733 38.846894016500656, -122.7667390859623 38.841256783917444, -122.75961461481761 38.83159556829236, -122.73962650506124 38.83685097222145, -122.72151266456814 38.831056700827205, -122.70970499018308 38.81032078817643, -122.74171138524119 38.83541300264724, -122.74438340878247 38.819726927500135, -122.77477284082073 38.81335776638099, -122.76449130259377 38.79706881749246, -122.78026041892272 38.79164852038534, -122.76472013583597 38.78303683139543, -122.7766816476118 38.78027083076703, -122.76930180609307 38.760383034166466, -122.72835560729605 38.767084856282, -122.68888611665528 38.75256084276853)), ((-122.46046042481288 38.7802517977188, -122.45774892839972 38.78179160945364, -122.4590519041766 38.7835558634073, -122.46230468046424 38.781585002177955, -122.46046042481288 38.7802517977188)), ((-122.48605559399391 38.77377285505265, -122.4874458276259 38.77412692321049, -122.48854952203851 38.77311106719471, -122.48556117293963 38.77247161753579, -122.48605559399391 38.77377285505265)), ((-122.62515124821994 38.87253430530595, -122.6251531436652 38.87217328474042, -122.62440386966651 38.87194523701558, -122.62468847301649 38.87271333257304, -122.62515124821994 38.87253430530595)), ((-122.62578743959574 38.87231070469983, -122.62613428092357 38.87222155814035, -122.6258482438624 38.8717242327754, -122.62544320428056 38.87190344672036, -122.62578743959574 38.87231070469983)), ((-122.6904033720685 38.742359244309135, -122.69043306857519 38.74288505401821, -122.69068890247986 38.74286069444705, -122.69069084823079 38.742410074863734, -122.6904033720685 38.742359244309135)), ((-122.65940193489512 38.89241573207295, -122.6593818207176 38.89261056806537, -122.65953464211373 38.89274594046079, -122.65968925295391 38.89250652084705, -122.65940193489512 38.89241573207295)))",True
40764,2015,CDF,MCCABE,2015-07-18,2015-07-22,1.0,1728.97375488,11035592.9064389,23990.8876738012,"POLYGON ((-121.16369107407917 37.169188061582865, -121.14390400009685 37.141520824364804, -121.1089576661505 37.15146452822792, -121.13755604975174 37.16797100921064, -121.16369107407917 37.169188061582865))",True
40775,2015,CDF,HIGHWAY,2015-04-18,2015-04-24,4.0,1048.68933105,6176964.83598458,17231.846318238,"POLYGON ((-117.61397053921058 33.916742757534486, -117.63972318485753 33.909840763358126, -117.64285692808178 33.903303549327696, -117.61158730516854 33.90015753385605, -117.61397053921058 33.916742757534486))",False
40783,2015,CDF,TESLA,2015-08-19,2015-09-01,14.0,2989.92529297,19326863.2410531,22864.2020422495,"POLYGON ((-121.61864655976363 37.65294734177115, -121.6242351992334 37.63824180052135, -121.60434803496211 37.62650411082089, -121.57056384880387 37.61917984229481, -121.5454341470772 37.631390265674185, -121.61864655976363 37.65294734177115))",True
40785,2015,CDF,PARKHILL,2015-06-20,2015-06-24,10.0,1812.31506348,11053882.1551898,19470.4678590402,"POLYGON ((-120.43618847751777 35.362480058113476, -120.40539708262749 35.3564631261481, -120.39706054970424 35.35900913205638, -120.4097635569667 35.37833722743196, -120.45039955941121 35.370863165770615, -120.43618847751777 35.362480058113476))",True
40814,2015,BLM,DODGE,2015-08-03,2015-08-17,2.0,10517.51660156,74691267.3535255,88223.2033657421,"MULTIPOLYGON (((-120.02335293746535 40.99717440050397, -120.05408283728455 40.97097558904212, -120.0807702302903 40.97714894501213, -120.1138567865955 40.96812339472866, -120.07955141857067 40.943006603177054, -120.08656371798419 40.9253958061941, -120.07219193916451 40.90378441027543, -120.03698132355652 40.916342847590215, -120.02816842391954 40.93302300333807, -120.04130963566578 40.945591575082844, -120.01049493129054 40.96023694658139, -120.03868888526598 40.96986222021355, -120.00986930410245 40.98015771342226, -120.01917221137073 40.9915880302826, -120.00615610440084 40.99500726659748, -120.02335293746535 40.99717440050397), (-120.06108271659092 40.97139162296909, -120.05915107911694 40.96957890192236, -120.06360969814641 40.96900157461849, -120.06317446618789 40.971016031973264, -120.06108271659092 40.97139162296909), (-120.08910012915518 40.94712560049542, -120.08731379687339 40.94700896032659, -120.08730229394615 40.94655589532285, -120.08996869493205 40.94667093906667, -120.08910012915518 40.94712560049542), (-120.01821185214489 40.961716608459824, -120.01685632312723 40.96180066205605, -120.01638075771076 40.96119259845101, -120.01824616239887 40.96095493989724, -120.01821185214489 40.961716608459824), (-120.02160785851635 40.97464171967846, -120.02145206010336 40.97519442903421, -120.02089087176559 40.97505864608936, -120.02123885215718 40.97459910456973, -120.02160785851635 40.97464171967846)), ((-120.05873003065844 40.90648945366138, -120.05858018627917 40.9066719058323, -120.05884303692456 40.90675218405772, -120.05893182281399 40.90658484774351, -120.05873003065844 40.90648945366138)))",True
40823,2015,CDF,LUMPKIN,2015-09-11,2015-09-21,7.0,1045.75622559,7122617.61461214,13840.7860425793,"POLYGON ((-121.3397267930746 39.53516415070807, -121.34130615800655 39.51976165642215, -121.32553183414387 39.51576776165237, -121.3101875499774 39.53358438985449, -121.3397267930746 39.53516415070807))",True
40849,2015,CCO,SOLIMAR,2015-12-25,2015-12-29,11.0,1287.38818359,7653715.89337022,15989.2520496165,"POLYGON ((-119.32647150864116 34.29146880498394, -119.33958849102757 34.31846104907589, -119.35941389612306 34.31383014959136, -119.33730378600254 34.29085424416741, -119.31660127125353 34.28220601200257, -119.32647150864116 34.29146880498394))",False
40851,2015,USF,WASHINGTON,2015-07-19,2015-01-01,1.0,17779.5390625,118123207.687336,122944.028373336,"MULTIPOLYGON (((-119.73581614429548 38.5987873528444, -119.7176830484143 38.60368826936346, -119.72407961737926 38.57875284808656, -119.70031065939044 38.57795021428914, -119.66118934587233 38.64051800748446, -119.6943901094912 38.66636589217997, -119.66797434187453 38.66595162884122, -119.6488792715966 38.685263319823065, -119.6992070916403 38.69421680142516, -119.68681532906422 38.70689816153492, -119.73257671876965 38.693794592764085, -119.7338512799358 38.66623144869162, -119.75829675916505 38.64391229608959, -119.73971211432652 38.640756892643445, -119.75288155473227 38.59721020710462, -119.73581614429548 38.5987873528444)), ((-119.64298333104458 38.66496506404693, -119.65960124751919 38.66453632090625, -119.66218716843879 38.65806908730136, -119.64121464796317 38.65833782790135, -119.64298333104458 38.66496506404693)), ((-119.66813437404747 38.66348780524947, -119.67349019714501 38.66323526603089, -119.67265975676715 38.6577510059531, -119.66548353457723 38.65677821429724, -119.66813437404747 38.66348780524947)), ((-119.70722544667984 38.70731786387538, -119.70781586889191 38.70588442550254, -119.70621699973852 38.704937185496725, -119.70606607199102 38.706716132753506, -119.70722544667984 38.70731786387538)), ((-119.68732756101565 38.664633453492506, -119.68735134930267 38.663524328718296, -119.68545456017354 38.66439796496124, -119.68568458009024 38.66454359884061, -119.68732756101565 38.664633453492506)))",False
40864,2015,USF,CABIN,2015-08-14,2015-09-02,9.0,1461.84436035,8683461.17926593,14790.7810779511,"POLYGON ((-117.84953718089328 34.272926370736826, -117.86159541068245 34.27413478013782, -117.85505090176666 34.2555488286937, -117.82432351184038 34.271345954791585, -117.84953718089328 34.272926370736826))",True
40874,2015,USF,LAKE,2015-06-17,2015-12-31,9.0,31284.44140625,185293114.527639,158620.292250028,"MULTIPOLYGON (((-116.7499150156489 34.13406380319052, -116.83066569583924 34.17052047743932, -116.89374173894693 34.15988699903215, -116.89899275470198 34.14627301242715, -116.87920977883398 34.11927006439443, -116.86840809539623 34.13654899747277, -116.86186869969103 34.11944174129864, -116.84233870647505 34.12543044307209, -116.79848128882779 34.10167090728643, -116.80974485274696 34.086505458935974, -116.7855266670475 34.078586166802154, -116.76524705038817 34.10294308244113, -116.71504821135127 34.10423336764598, -116.72002255408367 34.12713883650041, -116.73255390138017 34.12549018525163, -116.72163059773105 34.138014677032515, -116.69559523250122 34.13215412995031, -116.67401646688812 34.149964845850675, -116.62341468942884 34.15634880000051, -116.64834421327254 34.18998556017198, -116.6389366585619 34.197265108147505, -116.67885450734411 34.21661316565388, -116.70098002447007 34.20530093285172, -116.697520692261 34.14914970294401, -116.7499150156489 34.13406380319052)), ((-116.80424658828636 34.09866044782951, -116.80734048583787 34.0984690295127, -116.80888257697373 34.09621874149902, -116.80300310882905 34.09711420999345, -116.80424658828636 34.09866044782951)), ((-116.81937505669741 34.10381087120872, -116.81916194037942 34.10460624109462, -116.82058748768355 34.10419456020973, -116.82027037789669 34.10375935605274, -116.81937505669741 34.10381087120872)), ((-116.7201110057998 34.117832062439895, -116.72005245899948 34.1186209337235, -116.72104486831803 34.118077969536756, -116.72065002191974 34.117785494752944, -116.7201110057998 34.117832062439895)), ((-116.7224361457924 34.118174124726565, -116.72221806358749 34.1187073488697, -116.72311643366888 34.11862972048584, -116.72283062118649 34.118070636651346, -116.7224361457924 34.118174124726565)), ((-116.76282251719925 34.141081965848414, -116.76323147163913 34.14065339692821, -116.7619466921366 34.1410286577719, -116.76226067848124 34.14108104316746, -116.76282251719925 34.141081965848414)), ((-116.86246868896086 34.11866091329874, -116.8622575085123 34.11915113120235, -116.86288549647293 34.11914090173375, -116.86286716275627 34.11870176892761, -116.86246868896086 34.11866091329874)), ((-116.76175048750216 34.152636081124385, -116.76187477391326 34.1526833395554, -116.76194269104032 34.152664663219326, -116.76182984647099 34.15257041095926, -116.76175048750216 34.152636081124385)))",True
40875,2015,USF,NORTH,2015-07-17,2015-07-17,9.0,4249.09326172,25303227.8081032,35305.3024169774,"POLYGON ((-117.45768779953914 34.369764041810875, -117.45467780463518 34.39219590762711, -117.49534847396485 34.40010875915737, -117.47801459212394 34.33906477925616, -117.45768779953914 34.369764041810875))",True
